Date,Open,High,Low,Close
2001-01-04,1104.6482,1138.1950,1090.2710,1135.1997
2001-01-05,1126.2139,1152.5721,1117.8272,1152.5721
2001-01-08,1152.5721,1152.5721,1152.5721,1152.5721
2001-01-09,1129.2092,1137.5959,1097.4595,1114.2329
2001-01-10,1115.4309,1115.4309,1078.2898,1107.0442
2001-01-11,1096.2611,1099.2563,1077.0915,1099.2563
2001-01-12,1108.2423,1135.1995,1105.8461,1123.2185
2001-01-15,1132.2043,1144.1853,1126.2138,1144.1853
2001-01-16,1144.1851,1150.1756,1136.9965,1142.3879
2001-01-17,1102.2521,1102.2521,1075.2949,1080.0873
2001-01-18,1101.0536,1103.4498,1090.2707,1100.4546
2001-01-19,1105.2467,1105.2467,1066.3085,1072.2990
2001-01-22,1068.1061,1068.1061,1016.5878,1053.7289
2001-01-23,1053.7290,1096.2616,1048.9366,1090.8701
2001-01-24,1114.8317,1117.2279,1108.2422,1111.2374
2001-01-25,1106.4453,1106.4453,1084.2805,1104.6482
2001-01-26,1096.2616,1096.2616,1074.6958,1090.2711
2001-01-29,1108.2423,1123.2185,1106.4451,1123.2185
2001-01-30,1132.8034,1144.1853,1105.2471,1112.4357
2001-01-31,1116.6291,1129.8082,1102.2519,1124.4167
2001-02-01,1114.8317,1129.2089,1114.8317,1128.6099
2001-02-02,1127.4122,1127.4122,1120.2236,1120.8226
2001-02-05,1126.8130,1144.1854,1121.4215,1135.7987
2001-02-06,1114.8319,1116.0300,1093.2661,1108.2423
2001-02-07,1122.0209,1128.0114,1119.6247,1122.0209
2001-02-08,1138.7937,1139.9918,1129.2089,1134.0013
2001-02-09,1132.2044,1144.1854,1126.8129,1137.5958
2001-02-12,1137.5958,1137.5958,1137.5958,1137.5958
2001-02-13,1135.7986,1148.9777,1133.4024,1142.9872
2001-02-14,1119.0249,1154.9678,1119.0249,1141.1897
2001-02-15,1153.1713,1171.1428,1153.1713,1154.3694
2001-02-16,1163.9537,1196.9014,1162.7556,1183.1233
2001-02-19,1161.5576,1186.1187,1161.5576,1186.1187
2001-02-20,1183.1236,1183.7227,1157.3645,1162.1569
2001-02-21,1153.1711,1153.1711,1137.5958,1144.1853
2001-02-22,1136.3979,1141.7893,1129.8083,1132.8036
2001-02-23,1128.0110,1139.9920,1126.8129,1134.6006
2001-02-26,1135.7989,1167.5485,1121.4217,1165.1523
2001-02-27,1150.1761,1160.3600,1150.1761,1160.3600
2001-02-28,1144.1853,1151.3739,1138.1948,1144.1853
2001-03-01,1142.9870,1144.1851,1108.2421,1119.0250
2001-03-02,1087.2756,1089.6718,1080.0870,1084.2804
2001-03-05,1082.4833,1105.2472,1079.4880,1085.4785
2001-03-06,1097.4594,1101.6527,1087.8746,1101.6527
2001-03-07,1142.9873,1166.3502,1135.1996,1162.1569
2001-03-08,1179.5295,1179.5295,1150.1761,1165.1523
2001-03-09,1177.1332,1191.5104,1162.1570,1190.9114
2001-03-12,1166.3504,1172.9400,1162.7561,1165.1523
2001-03-13,1134.0015,1164.5531,1126.8129,1162.1569
2001-03-14,1162.1569,1162.1569,1162.1569,1162.1569
2001-03-15,1138.1951,1192.1096,1132.8036,1188.5153
2001-03-16,1198.0997,1308.3248,1198.0997,1276.5752
2001-03-19,1246.6228,1293.9477,1240.0333,1282.5658
2001-03-20,1282.5658,1282.5658,1282.5658,1282.5658
2001-03-21,1250.2174,1273.5803,1236.4392,1247.8212
2001-03-22,1246.6225,1252.0140,1198.0995,1201.0947
2001-03-23,1185.5194,1216.6700,1185.5194,1201.0947
2001-03-26,1252.0141,1257.4055,1204.0901,1257.4055
2001-03-27,1273.0256,1273.0256,1223.7627,1223.7627
2001-03-28,1231.5728,1231.5728,1207.5421,1215.9529
2001-03-29,1198.5307,1227.3675,1188.9184,1197.9299
2001-03-30,1217.1545,1249.5959,1217.1545,1229.1698
2001-04-02,1237.5810,1260.4101,1223.7633,1258.0071
2001-04-03,1261.0102,1310.8739,1261.0102,1310.8739
2001-04-04,1296.4562,1320.4869,1286.8439,1297.6577
2001-04-05,1312.0761,1312.0761,1297.6577,1297.6577
2001-04-06,1309.0718,1309.0718,1273.0258,1273.0258
2001-04-09,1263.4134,1272.4249,1223.7627,1234.5765
2001-04-10,1237.5807,1237.5807,1195.5270,1195.5270
2001-04-11,1224.9646,1224.9646,1195.5270,1195.5270
2001-04-12,1234.5767,1234.5767,1193.1238,1196.7284
2001-04-13,1184.7128,1184.7128,1140.2561,1145.6630
2001-04-16,1136.6515,1141.4576,1123.4346,1141.4576
2001-04-17,1141.4576,1178.1044,1141.4576,1178.1044
2001-04-18,1131.8454,1291.6495,1116.2255,1278.4326
2001-04-19,1291.6494,1327.0947,1232.1734,1247.1926
2001-04-20,1212.9488,1219.5572,1156.4767,1181.1082
2001-04-23,1162.4847,1172.6977,1143.2601,1163.0854
2001-04-24,1158.8798,1165.4883,1146.2637,1165.4883
2001-04-25,1167.8914,1180.5075,1162.4845,1175.1006
2001-04-26,1167.8914,1180.5075,1162.4845,1175.1006
2001-04-27,1189.5190,1190.7206,1184.7129,1189.5190
2001-04-30,1189.5190,1189.5190,1189.5190,1189.5190
2001-05-01,1226.7667,1254.4020,1224.9644,1250.1967
2001-05-02,1260.4096,1298.8587,1249.5958,1294.6533
2001-05-03,1294.6533,1294.6533,1294.6533,1294.6533
2001-05-04,1294.6533,1294.6533,1294.6533,1294.6533
2001-05-07,1282.0373,1324.6918,1282.0373,1313.2772
2001-05-08,1297.6572,1298.8587,1283.2388,1290.4480
2001-05-09,1273.6265,1303.6649,1225.5651,1227.3674
2001-05-10,1227.3676,1254.4022,1227.3676,1236.3792
2001-05-11,1257.4062,1284.4407,1249.5962,1249.5962
2001-05-14,1262.8130,1262.8130,1248.9954,1253.8015
2001-05-15,1254.4021,1254.4021,1235.1776,1240.5845
2001-05-16,1231.5730,1235.7784,1201.5347,1201.5347
2001-05-17,1237.5808,1237.5808,1214.7516,1231.5731
2001-05-18,1250.7975,1276.0297,1245.9914,1259.2083
2001-05-21,1270.6230,1273.6268,1251.9992,1253.8015
2001-05-22,1297.0560,1321.6874,1297.0560,1310.2728
2001-05-23,1318.0835,1353.5288,1283.8398,1285.6421
2001-05-24,1261.0104,1347.5209,1261.0104,1284.4403
2001-05-25,1337.3076,1348.1214,1317.4823,1340.3114
2001-05-28,1336.7073,1416.0086,1336.1065,1381.1641
2001-05-29,1399.7880,1426.2218,1399.7880,1414.2064
2001-05-30,1384.1678,1385.3693,1357.7341,1372.1525
2001-05-31,1349.3230,1412.4036,1349.3230,1370.3499
2001-06-01,1358.9359,1363.7420,1355.3313,1355.3313
2001-06-04,1373.3537,1417.8105,1373.3537,1406.9967
2001-06-05,1388.9731,1388.9731,1345.7179,1358.3340
2001-06-06,1388.3727,1392.5781,1375.7566,1388.9735
2001-06-07,1381.1645,1381.1645,1367.3469,1373.9553
2001-06-08,1381.7650,1387.7727,1351.7267,1366.7458
2001-06-11,1364.3421,1373.3536,1360.1367,1369.1482
2001-06-12,1354.1295,1354.1295,1321.6881,1321.6881
2001-06-13,1339.7112,1357.1335,1335.5058,1348.1219
2001-06-14,1343.3153,1393.7798,1343.3153,1385.3690
2001-06-15,1348.1218,1375.1563,1339.7110,1372.1525
2001-06-18,1354.1291,1401.5897,1354.1291,1401.5897
2001-06-19,1387.1717,1395.5825,1363.1410,1381.1641
2001-06-20,1384.7685,1384.7685,1368.5478,1376.3578
2001-06-21,1400.3883,1412.4036,1399.7875,1405.7952
2001-06-22,1435.8334,1495.9102,1433.4304,1495.9102
2001-06-25,1477.8873,1489.9027,1433.4306,1438.2367
2001-06-26,1441.8418,1443.6441,1434.6326,1441.8418
2001-06-27,1422.6171,1431.0278,1417.8109,1428.6248
2001-06-28,1403.9924,1405.1939,1370.3494,1375.7563
2001-06-29,1393.7800,1401.5900,1357.7340,1381.7646
2001-07-02,1396.1832,1411.8031,1389.5747,1402.7916
2001-07-03,1407.5974,1436.4342,1397.9851,1436.4342
2001-07-04,1431.6285,1431.6285,1420.2139,1423.8185
2001-07-05,1420.8141,1438.8371,1420.8141,1432.8295
2001-07-06,1432.8299,1473.6821,1432.8299,1449.0507
2001-07-09,1406.3957,1438.8371,1406.3957,1424.4187
2001-07-10,1424.4189,1425.6205,1399.7875,1423.2174
2001-07-11,1418.4115,1441.8414,1409.3999,1425.0199
2001-07-12,1402.7912,1402.7912,1378.7605,1384.7682
2001-07-13,1396.7840,1396.7840,1364.9433,1371.5518
2001-07-16,1378.7607,1388.3730,1373.9546,1379.9623
2001-07-17,1373.3544,1405.7958,1373.3544,1395.5828
2001-07-18,1406.9971,1408.7994,1381.7649,1390.7764
2001-07-19,1372.7531,1424.4191,1372.7531,1410.6014
2001-07-20,1410.6014,1410.6014,1410.6014,1410.6014
2001-07-23,1381.7646,1381.7646,1330.6993,1350.5247
2001-07-24,1332.5021,1351.7266,1321.6883,1334.9052
2001-07-25,1315.6807,1338.5099,1310.2738,1319.8861
2001-07-26,1315.0790,1315.0790,1280.8352,1310.2728
2001-07-27,1322.2887,1360.1370,1321.6879,1357.1332
2001-07-30,1386.5707,1402.1906,1379.3615,1386.5707
2001-07-31,1332.5016,1343.3154,1327.6954,1327.6954
2001-08-01,1309.6726,1315.6803,1291.6496,1315.6803
2001-08-02,1333.7036,1345.1182,1321.6883,1343.3159
2001-08-03,1326.4942,1341.5134,1319.8858,1321.6881
2001-08-06,1321.0872,1326.4941,1301.8627,1315.6803
2001-08-07,1288.0449,1303.0641,1288.0449,1303.0641
2001-08-08,1272.4248,1275.4287,1258.6072,1264.6149
2001-08-09,1210.5460,1231.5729,1210.5460,1225.5652
2001-08-10,1262.2121,1280.2351,1260.4098,1270.6228
