Date,Open,High,Low,Close
2000-01-04,2473.7747,2659.3078,820.4686,2531.4961
2000-01-05,2284.1187,2284.1187,2284.1187,2284.1187
2000-01-06,2234.6430,2247.0119,2119.2002,2119.2002
2000-01-07,1954.2827,1987.2664,1954.2827,1954.2827
2000-01-10,1954.2827,1954.2827,1954.2827,1954.2827
2000-01-11,2119.2002,2119.2002,2119.2002,2119.2002
2000-01-12,2069.7251,2126.6220,2039.2152,2094.4629
2000-01-13,2036.7406,2044.1620,1979.0192,1999.6340
2000-01-14,2016.1266,2024.3726,1932.8429,1979.0200
2000-01-17,1995.5114,2043.3377,1993.0377,2030.9689
2000-01-18,1981.4933,1991.3884,1948.5097,1960.8785
2000-01-19,1977.3701,1992.2127,1933.6667,1933.6667
2000-01-20,1946.0368,1974.8975,1933.6679,1954.2827
2000-01-21,1979.0198,1995.5116,1966.6509,1995.5116
2000-01-24,2044.9865,2077.9701,2038.3897,2073.8472
2000-01-25,2040.8643,2110.9546,2034.2676,2063.9529
2000-01-26,2090.3396,2105.1823,2084.5675,2101.0593
2000-01-27,2143.9384,2164.5532,2127.4466,2164.5532
2000-01-28,2181.0452,2254.4339,2169.5009,2233.8191
2000-01-31,2200.8349,2266.8022,2185.1677,2223.0989
2000-02-01,2267.6273,2267.6273,2218.1518,2237.1174
2000-02-02,2269.2765,2321.2257,2263.5043,2271.7502
2000-02-03,2320.4009,2329.4714,2305.5583,2317.1025
2000-02-04,2383.0694,2439.9662,2383.0694,2406.1580
2000-02-07,2472.1255,2472.9501,2432.5451,2472.1255
2000-02-08,2472.1257,2473.7749,2367.4025,2403.6846
2000-02-09,2453.1595,2461.4055,2436.6677,2438.3169
2000-02-10,2388.8427,2391.3165,2342.6656,2367.4033
2000-02-11,2367.4033,2367.4033,2367.4033,2367.4033
2000-02-14,2317.9270,2345.9631,2308.8564,2308.8564
2000-02-15,2320.4016,2345.1393,2307.2081,2309.6819
2000-02-16,2305.5584,2308.8568,2257.7321,2300.6108
2000-02-17,2292.3650,2430.8964,2269.2764,2383.0701
2000-02-18,2416.0536,2455.6340,2403.6847,2444.9143
2000-02-21,2473.7754,2609.8330,2469.6524,2609.8330
2000-02-22,2733.5217,2737.6446,2482.0212,2502.6360
2000-02-23,2494.3899,2523.2506,2421.0013,2473.7751
2000-02-24,2523.2500,2535.6189,2463.0549,2471.3008
2000-02-25,2502.6354,2543.8650,2473.7747,2543.8650
2000-02-28,2535.6201,2601.5874,2527.3741,2556.2349
2000-02-29,2605.7098,2712.9068,2597.4639,2679.9231
2000-03-01,2778.8743,2795.3661,2679.9233,2688.1692
2000-03-02,2704.6602,2712.9062,2638.6929,2663.4307
2000-03-03,2589.2185,2630.4481,2547.9889,2556.2349
2000-03-06,2580.9720,2593.3409,2393.7897,2436.6685
2000-03-07,2370.7006,2422.6499,2354.2088,2394.6138
2000-03-08,2333.5944,2411.9306,2320.4009,2379.7715
2000-03-09,2383.0699,2418.5273,2310.5058,2317.1025
2000-03-10,2317.1025,2322.8747,2153.0088,2168.6760
2000-03-13,2069.7250,2076.3218,2003.7577,2003.7577
2000-03-14,1970.7738,2130.7446,1970.7738,2093.6379
2000-03-15,2110.1303,2221.4502,2096.9368,2205.7830
2000-03-16,2222.2744,2252.7843,2169.5005,2227.2219
2000-03-17,2210.7305,2210.7305,2149.7107,2196.7124
2000-03-20,2196.7124,2196.7124,2196.7124,2196.7124
2000-03-21,2185.1682,2185.1682,2124.1484,2139.8157
