Date,Open,High,Low,Close
1999-05-06,384.8150,398.0465,380.4045,398.0465
1999-05-07,395.8412,396.9438,380.4045,383.7124
1999-05-10,383.7125,388.1229,380.4046,382.6098
1999-05-11,385.9176,388.1229,379.3019,379.3019
1999-05-12,379.3019,385.9177,379.3019,385.9177
1999-05-13,381.5070,381.5070,373.7887,377.0966
1999-05-14,378.1994,378.1994,371.5837,372.6863
1999-05-17,367.1730,368.2756,360.5572,361.6599
1999-05-18,363.8652,375.9941,360.5574,373.7888
1999-05-19,362.7626,364.9678,347.3259,358.3521
1999-05-20,362.7626,370.4810,360.5574,366.0705
1999-05-21,369.3783,371.5835,361.6599,367.1730
1999-05-24,367.1730,367.1730,355.0442,367.1730
1999-05-25,361.6601,372.6863,361.6601,372.6863
1999-05-26,368.2757,371.5836,363.8652,366.0705
1999-05-27,368.2757,368.2757,360.5574,366.0705
1999-05-28,362.7625,363.8651,357.2494,363.8651
1999-05-31,364.9678,368.2757,356.1469,356.1469
1999-06-01,359.4547,368.2756,357.2494,368.2756
1999-06-02,373.7888,382.6098,372.6862,379.3019
1999-06-03,385.9176,385.9176,379.3019,379.3019
1999-06-04,382.6097,382.6097,369.3783,378.1992
1999-06-07,378.1993,388.1229,374.8914,385.9177
1999-06-08,389.2255,394.7386,387.0202,394.7386
1999-06-09,391.4307,399.1491,390.3281,394.7386
1999-06-10,394.7386,402.4570,393.6360,400.2517
1999-06-11,403.5596,412.3806,400.2517,405.7648
1999-06-14,402.4569,409.0726,401.3543,403.5595
1999-06-15,405.7648,412.3805,404.6621,411.2779
1999-06-16,413.4832,416.7910,410.1753,412.3806
1999-06-17,415.6884,415.6884,410.1753,410.1753
1999-06-18,409.0727,410.1753,400.2517,400.2517
1999-06-21,404.6622,405.7648,400.2517,403.5595
1999-06-22,407.9700,411.2779,404.6621,411.2779
1999-06-23,410.1753,415.6884,406.8674,406.8674
1999-06-24,409.0726,416.7909,407.9700,414.5857
1999-06-25,414.5858,416.7911,412.3806,413.4832
1999-06-28,414.5859,416.7911,413.4832,416.7911
1999-06-29,418.9963,423.4068,417.8937,418.9963
1999-06-30,423.4068,430.0225,422.3041,422.3041
1999-07-01,427.8172,436.6382,427.8172,433.3303
1999-07-02,437.7408,442.1513,433.3303,439.9460
1999-07-05,438.8435,438.8435,432.2278,432.2278
1999-07-06,432.2276,433.3303,427.8172,430.0224
1999-07-07,434.4329,437.7408,431.1251,433.3303
1999-07-08,434.4329,436.6382,431.1251,433.3303
1999-07-09,432.2279,439.9462,430.0226,437.7410
1999-07-12,438.8434,444.3565,437.7408,441.0486
1999-07-13,445.4593,448.7672,437.7410,437.7410
1999-07-14,439.9461,445.4592,438.8435,444.3566
1999-07-15,444.3566,444.3566,438.8435,444.3566
1999-07-16,445.4592,447.6645,443.2540,444.3566
1999-07-19,444.3566,446.5619,441.0487,445.4592
1999-07-20,445.4592,445.4592,445.4592,445.4592
1999-07-21,436.6382,441.0487,434.4329,439.9460
1999-07-22,435.5356,436.6382,427.8173,427.8173
1999-07-23,422.3042,426.7147,416.7911,418.9963
1999-07-26,418.9964,423.4068,416.7911,416.7911
1999-07-27,425.6120,434.4329,424.5093,428.9198
1999-07-28,431.1252,435.5357,427.8173,432.2278
1999-07-29,435.5357,443.2541,435.5357,437.7410
1999-07-30,436.6383,445.4592,435.5356,445.4592
1999-08-02,441.0487,442.1513,435.5356,435.5356
1999-08-03,435.5355,436.6381,430.0224,436.6381
1999-08-04,432.2277,438.8434,431.1251,434.4329
1999-08-05,430.0225,431.1251,423.4067,428.9198
1999-08-06,424.5093,426.7146,416.7910,420.0988
1999-08-09,414.5857,420.0988,412.3805,415.6883
1999-08-10,411.2779,412.3805,406.8674,410.1753
1999-08-11,410.1753,412.3805,406.8674,407.9701
1999-08-12,413.4832,416.7910,410.1753,412.3806
1999-08-13,409.0727,415.6884,407.9701,412.3806
1999-08-16,417.8937,421.2016,414.5858,417.8937
1999-08-17,417.8937,420.0990,414.5859,416.7911
1999-08-18,418.9964,420.0990,415.6885,416.7911
1999-08-19,415.6885,416.7911,410.1754,416.7911
1999-08-20,413.4830,421.2014,411.2778,421.2014
1999-08-23,422.3043,428.9200,399.1492,401.3544
1999-08-24,406.8674,409.0726,402.4569,402.4569
1999-08-25,402.4570,402.4570,392.5334,396.9438
1999-08-26,396.9437,396.9437,381.5070,381.5070
1999-08-27,392.5333,403.5595,389.2254,389.2254
1999-08-30,394.7385,396.9438,392.5333,395.8412
1999-08-31,391.4307,394.7386,356.1469,356.1469
1999-09-01,380.4045,382.6097,374.8914,380.4045
1999-09-02,389.2256,394.7387,382.6098,382.6098
1999-09-03,380.4044,384.8149,375.9939,381.5070
