Date,Open,High,Low,Close
2000-12-22,702.2005,702.8763,683.2769,689.3595
2000-12-25,708.2829,708.2829,696.1177,704.2278
2000-12-26,702.2003,716.3929,697.4694,708.9587
2000-12-27,707.6070,708.2828,692.7385,708.2828
2000-12-28,698.1453,700.8486,692.7385,696.1177
2000-12-29,682.6008,690.7109,682.6008,688.0075
2001-01-01,688.0075,688.0075,688.0075,688.0075
2001-01-02,688.0075,688.0075,688.0075,688.0075
2001-01-03,688.0075,688.0075,688.0075,688.0075
2001-01-04,699.4968,702.8760,683.2766,688.0075
2001-01-05,701.5245,717.7448,696.1178,717.7448
2001-01-08,717.7448,717.7448,717.7448,717.7448
2001-01-09,708.2830,709.6346,686.6560,694.0903
2001-01-10,694.7663,694.7663,680.5736,685.9803
2001-01-11,689.3594,696.1178,667.0566,671.7875
2001-01-12,674.4908,674.4908,657.5948,665.0291
2001-01-15,675.8427,689.3595,673.1393,677.8702
2001-01-16,682.6009,685.3043,666.3807,682.6009
2001-01-17,689.3593,689.3593,679.8975,686.6559
2001-01-18,705.5797,717.7449,702.2005,712.3381
2001-01-19,733.2891,733.2891,712.3380,713.6896
2001-01-22,713.6896,716.3929,697.4694,713.0137
2001-01-23,703.5519,727.8822,702.2002,726.5305
2001-01-24,726.5308,726.5308,713.0139,723.8274
2001-01-25,725.1790,727.2065,715.0413,719.0964
2001-01-26,705.5796,706.9313,696.1178,706.2554
2001-01-29,716.3929,729.9097,715.7170,726.5305
2001-01-30,735.3168,746.8062,735.3168,741.3994
2001-01-31,731.9376,742.0752,726.5308,740.0477
2001-02-01,723.8273,735.9925,717.7447,735.9925
2001-02-02,729.9100,740.0476,727.2066,729.2341
2001-02-05,710.3103,716.3929,706.2552,716.3929
2001-02-06,689.3593,700.8486,689.3593,698.1452
2001-02-07,671.1116,689.3594,671.1116,685.3043
2001-02-08,685.3043,696.1178,675.8425,690.7111
2001-02-09,690.7110,709.6346,689.3593,700.1728
2001-02-12,700.1728,700.1728,700.1728,700.1728
2001-02-13,709.6347,709.6347,698.1454,702.2004
2001-02-14,690.0354,695.4421,681.2494,685.9803
2001-02-15,694.7661,706.9313,692.7386,700.8487
2001-02-16,698.1453,704.9037,692.7385,694.7661
2001-02-19,685.9802,688.6836,675.1667,681.2493
2001-02-20,677.8702,689.3595,677.1943,689.3595
2001-02-21,680.5733,683.9525,675.1666,677.1941
2001-02-22,669.0839,691.3867,666.3806,688.0075
2001-02-23,675.8424,692.7385,675.8424,690.0351
2001-02-26,683.9525,704.2277,683.9525,696.7935
2001-02-27,697.4697,702.8764,691.3871,698.8214
2001-02-28,685.3042,696.1177,682.6008,692.7385
2001-03-01,679.8976,683.9526,663.6774,664.3532
2001-03-02,662.3256,672.4633,656.9189,658.2706
2001-03-05,660.2981,667.7324,651.5121,658.2706
2001-03-06,678.5460,680.5735,672.4634,677.8702
2001-03-07,688.6837,692.7387,677.1943,683.9528
2001-03-08,680.5735,683.9527,672.4634,678.5460
2001-03-09,667.0566,676.5184,665.7049,673.1392
2001-03-12,668.4083,668.4083,657.5948,660.2982
2001-03-13,646.7812,648.1329,633.9402,635.2919
2001-03-14,635.2919,635.2919,635.2919,635.2919
2001-03-15,608.9341,656.9189,607.5824,656.9189
2001-03-16,650.1605,658.9464,642.0504,642.0504
2001-03-19,642.0504,658.9465,627.1819,633.9403
2001-03-20,633.9403,633.9403,633.9403,633.9403
2001-03-21,645.4294,688.0075,642.0502,688.0075
2001-03-22,667.7324,706.2554,663.6773,694.7661
2001-03-23,708.2828,731.9373,702.8760,726.5305
2001-03-26,742.7507,767.0811,730.5856,767.0811
2001-03-27,730.0687,747.0471,730.0687,747.0471
2001-03-28,747.0469,759.2713,741.6138,754.5173
2001-03-29,740.9345,744.3302,717.1649,728.0310
2001-03-30,730.7477,748.4051,720.5607,728.7103
2001-04-02,733.4641,733.4641,696.7909,709.6945
2001-04-03,723.2771,740.2554,719.8814,723.2771
2001-04-04,697.4700,706.2988,687.2830,696.7909
2001-04-05,723.9563,729.3894,715.8067,715.8067
2001-04-06,742.9719,744.3302,730.0684,738.8971
2001-04-09,730.0685,730.0685,711.7319,715.1276
2001-04-10,713.0900,714.4483,699.5074,706.2987
2001-04-11,713.0902,721.2398,700.8658,715.8067
2001-04-12,742.9720,743.6512,728.0311,733.4642
2001-04-13,734.8224,743.6511,724.6354,730.7476
2001-04-16,726.6730,732.1060,719.8816,726.6730
2001-04-17,720.5606,723.2771,715.8067,720.5606
2001-04-18,733.4641,742.9720,730.0684,739.5763
2001-04-19,753.8381,761.3086,746.3677,755.1964
2001-04-20,762.6669,789.1531,757.9130,774.2122
2001-04-23,770.8164,784.3990,762.6668,767.4207
2001-04-24,763.3458,780.3242,751.1214,780.3242
2001-04-25,766.7417,777.6078,764.7043,768.1000
2001-04-26,766.7417,777.6078,764.7043,768.1000
2001-04-27,795.9443,813.6017,793.2277,813.6017
2001-04-30,813.6017,813.6017,813.6017,813.6017
2001-05-01,867.9325,920.2257,857.0663,908.6805
2001-05-02,922.2634,933.1295,912.0764,922.9425
2001-05-03,922.9425,922.9425,922.9425,922.9425
2001-05-04,922.9425,922.9425,922.9425,922.9425
2001-05-07,884.2316,923.6214,884.2316,916.8300
2001-05-08,913.4346,920.2259,906.6432,913.4346
2001-05-09,886.2694,888.9859,868.6119,880.1572
2001-05-10,861.8203,878.1195,854.3499,854.3499
2001-05-11,852.3124,878.7986,852.3124,861.1411
2001-05-14,865.8952,867.9326,846.2004,851.6334
2001-05-15,855.7083,871.3284,851.6335,866.5745
2001-05-16,878.1194,891.7020,873.3654,875.4028
2001-05-17,902.5682,911.3970,888.3064,901.2100
2001-05-18,901.2099,908.6803,894.4185,903.2473
2001-05-21,911.3974,922.2635,910.0391,917.5096
2001-05-22,931.0916,937.2038,923.6212,923.6212
2001-05-23,920.2258,931.0919,907.3222,912.7553
2001-05-24,905.9641,931.7712,899.8519,913.4346
2001-05-25,908.6807,919.5469,896.4563,899.1729
2001-05-28,893.0604,908.6805,893.0604,897.8143
2001-05-29,893.0606,899.1728,886.9484,895.0980
2001-05-30,854.3499,861.8204,843.4838,859.7830
2001-05-31,832.6178,840.0883,818.3560,831.2596
2001-06-01,844.8420,845.5212,832.6176,841.4464
2001-06-04,841.4464,842.1255,829.2220,840.0881
2001-06-05,826.5054,826.5054,814.9601,825.1471
2001-06-06,842.1257,852.9918,833.2970,836.6926
2001-06-07,846.2003,861.8204,842.8047,855.7082
2001-06-08,880.1571,884.2319,872.6867,876.0823
2001-06-11,869.2908,878.7987,859.7829,863.8577
2001-06-12,858.4245,859.1036,845.5209,853.6705
2001-06-13,840.7670,871.3280,838.7296,853.6705
2001-06-14,854.3498,859.1037,836.0132,836.0132
2001-06-15,815.6392,817.6766,796.6235,810.8853
2001-06-18,804.0941,812.2437,795.9445,797.9819
2001-06-19,811.5647,828.5431,806.1317,809.5273
2001-06-20,812.9227,831.2593,809.5271,823.1097
2001-06-21,829.9011,840.7673,825.8263,840.0881
2001-06-22,848.9169,860.4621,848.2377,855.7082
2001-06-25,842.1256,851.6334,840.7673,845.5212
2001-06-26,844.8420,851.6333,838.7298,842.8046
2001-06-27,832.6178,836.0135,816.9977,821.7516
2001-06-28,823.7888,826.5054,796.6235,800.6983
2001-06-29,827.8634,836.6922,821.7512,831.9382
2001-07-02,814.9600,816.3183,795.2652,807.4896
2001-07-03,821.7513,824.4679,812.2435,813.6017
2001-07-04,806.8105,809.5270,794.5861,804.7731
2001-07-05,801.3776,802.0568,786.4367,802.0568
2001-07-06,781.0035,781.6826,756.5547,774.2122
2001-07-09,743.6512,745.0095,726.6729,742.2930
2001-07-10,745.6885,773.5330,739.5763,773.5330
2001-07-11,719.2023,728.0311,707.6571,720.5606
2001-07-12,742.9720,753.1590,734.8224,747.7259
2001-07-13,748.4051,751.8008,723.2772,733.4642
2001-07-16,733.4643,733.4643,721.9191,732.1061
2001-07-17,713.7692,718.5231,702.9030,706.2987
2001-07-18,711.7317,720.5605,704.2613,711.0526
2001-07-19,713.0901,717.1649,705.6196,713.0901
2001-07-20,713.0901,713.0901,713.0901,713.0901
2001-07-23,709.6945,709.6945,682.5291,692.0370
2001-07-24,689.3206,711.0529,686.6041,708.3364
2001-07-25,707.6572,737.5391,707.6572,721.2399
2001-07-26,716.4858,718.5232,708.3362,713.0901
2001-07-27,704.2613,709.0153,685.9247,693.3952
2001-07-30,698.8284,698.8284,677.0961,681.1709
2001-07-31,691.3581,713.7695,689.9999,713.7695
2001-08-01,727.3519,738.2180,715.1275,732.7850
2001-08-02,747.0468,783.0409,743.6512,774.2122
2001-08-03,754.5174,768.7792,751.8009,760.6296
2001-08-06,755.1966,755.1966,741.6139,750.4426
2001-08-07,743.6511,769.4582,740.9346,766.0625
2001-08-08,759.9506,763.3463,743.6514,751.1219
2001-08-09,737.5388,737.5388,721.2396,727.3518
2001-08-10,713.7692,723.9562,706.2988,713.0901
2001-08-13,708.3361,708.3361,692.7161,700.8657
2001-08-14,710.3738,738.8974,710.3738,736.8600
2001-08-15,736.8596,740.9344,725.3143,740.2552
2001-08-16,713.0900,717.1648,702.2239,703.5822
2001-08-17,699.5073,702.9030,689.3203,689.9995
2001-08-20,685.9249,685.9249,679.8127,679.8127
2001-08-21,681.1710,684.5667,665.5509,684.5667
2001-08-22,679.8127,698.8285,679.1336,684.5667
2001-08-23,685.9247,685.9247,672.3421,676.4169
2001-08-24,680.4918,683.2084,658.0804,670.9839
2001-08-27,692.7162,704.2614,688.6414,688.6414
2001-08-28,704.9403,706.2986,687.2829,701.5447
2001-08-29,699.5076,707.6572,690.6788,697.4702
2001-08-30,687.2829,697.4699,681.1707,691.3577
2001-08-31,680.4918,685.2457,653.3264,661.4760
2001-09-03,613.9367,621.4072,593.5627,593.5627
2001-09-04,586.7713,611.2201,576.5843,611.2201
2001-09-05,590.8461,597.6375,564.3599,593.5627
2001-09-06,579.9800,590.1670,573.8678,582.0174
2001-09-07,568.4346,574.5468,563.6807,570.4720
2001-09-10,563.6807,569.7929,555.5311,556.8893
2001-09-11,560.9642,575.9051,556.8894,565.7181
2001-09-12,538.5527,546.7023,531.7614,531.7614
2001-09-13,534.4779,549.4188,531.7613,545.3440
2001-09-14,549.4189,562.3224,549.4189,559.6059
2001-09-17,543.3066,543.3066,527.0074,535.1570
2001-09-18,548.7397,557.5684,543.9857,545.3440
2001-09-19,563.0017,582.6965,561.6434,563.6808
2001-09-20,543.3067,549.4189,535.8363,539.9111
2001-09-21,529.7241,536.5154,529.7241,530.4032
2001-09-24,530.4032,530.4032,530.4032,530.4032
2001-09-25,548.1288,569.2631,546.7653,560.4003
2001-09-26,545.4016,548.1286,533.8118,546.7651
2001-09-27,532.4484,537.9024,528.3579,533.1301
2001-09-28,533.1301,533.1301,533.1301,533.1301
2001-10-01,543.3566,549.4923,529.7215,543.3566
2001-10-02,545.4018,555.6281,535.1755,555.6281
2001-10-03,564.4907,569.9447,545.4017,545.4017
2001-10-04,572.6718,579.4893,566.5360,579.4893
2001-10-05,586.3069,600.6237,578.8076,596.5332
2001-10-08,596.5332,596.5332,596.5332,596.5332
2001-10-09,591.0791,623.1214,589.0338,616.3039
2001-10-10,612.2135,614.2588,597.2150,610.8500
2001-10-11,615.6221,620.3944,599.9418,619.0309
2001-10-12,626.5302,636.7565,618.3492,636.7565
2001-10-15,609.4863,612.2133,597.2148,604.0323
2001-10-16,604.0325,614.9405,602.6690,609.4865
2001-10-17,616.9856,625.8484,602.6688,621.0761
2001-10-18,607.4413,608.1230,584.9435,591.0792
2001-10-19,591.0792,606.0777,587.6704,595.8514
2001-10-22,597.8965,602.6688,588.3520,592.4425
2001-10-23,610.1682,625.1667,605.3959,619.7127
2001-10-24,617.6675,627.8937,615.6222,623.8032
2001-10-25,626.5302,634.0294,622.4396,627.2119
2001-10-26,632.6660,634.7113,610.8500,618.3492
2001-10-29,604.7143,605.3960,591.0792,591.0792
2001-10-30,585.6251,586.9886,561.0820,577.4440
2001-10-31,570.6263,579.4891,561.7635,569.2628
2001-11-01,586.9886,594.4878,576.0805,585.6251
2001-11-02,606.0778,612.2135,595.8515,603.3508
2001-11-05,604.0325,606.0778,599.2602,606.0778
2001-11-06,613.5770,624.4850,611.5317,616.9857
2001-11-07,610.1683,616.3040,606.0778,610.1683
2001-11-08,610.1682,615.6222,603.3507,614.9405
2001-11-09,614.9405,614.9405,614.9405,614.9405
2001-11-12,609.4865,610.8500,601.9873,606.7595
2001-11-13,599.9418,599.9418,578.8075,586.3068
2001-11-14,596.5330,604.7140,595.8512,601.3052
2001-11-15,594.4879,614.9405,594.4879,614.9405
2001-11-16,621.7579,644.2558,621.0762,634.0295
2001-11-19,640.8471,665.3902,637.4383,654.4821
2001-11-20,648.3463,651.0733,629.9390,634.0295
2001-11-21,620.3944,630.6207,619.0309,619.0309
2001-11-22,619.7128,640.1653,619.7128,638.8018
2001-11-23,638.8018,638.8018,638.8018,638.8018
2001-11-26,645.6194,662.6632,640.8471,655.1639
2001-11-27,658.5725,667.4352,644.9374,647.6644
2001-11-28,643.5740,644.9375,620.3945,623.8032
2001-11-29,616.9858,622.4398,606.0778,613.5770
2001-11-30,616.9857,624.4850,610.1682,620.3945
2001-12-03,627.2120,635.3930,613.5769,625.8484
2001-12-04,620.3945,622.4397,601.3054,611.5317
2001-12-05,621.7579,634.0295,618.3492,634.0295
2001-12-06,654.4821,655.8456,640.8471,650.3916
2001-12-07,651.7551,665.3902,647.6646,655.8456
2001-12-10,636.0748,636.7565,621.7580,623.8032
2001-12-11,613.5770,614.9405,608.1230,613.5770
2001-12-12,613.5769,635.3930,612.2134,630.6207
2001-12-13,623.8033,628.5756,606.0778,610.1683
2001-12-14,600.6235,617.6673,599.9418,612.8951
2001-12-17,615.6222,617.6675,603.3507,607.4412
