Date,Open,High,Low,Close
2001-01-01,1461.4169,1461.4169,1461.4169,1461.4169
2001-01-02,1461.4169,1461.4169,1461.4169,1461.4169
2001-01-03,1461.4169,1461.4169,1461.4169,1461.4169
2001-01-04,1532.1304,1553.3445,1484.9879,1522.7018
2001-01-05,1529.7733,1612.2727,1520.3449,1591.0586
2001-01-08,1591.0586,1591.0586,1591.0586,1591.0586
2001-01-09,1473.2024,1532.1306,1362.4176,1416.6315
2001-01-10,1437.8455,1442.5597,1371.8460,1385.9888
2001-01-11,1454.3457,1454.3457,1388.3462,1430.7744
2001-01-12,1525.0590,1666.4865,1501.4877,1666.4865
2001-01-15,1699.4858,1838.5562,1697.1288,1836.1991
2001-01-16,1812.6281,1833.8423,1697.1291,1803.1997
2001-01-17,1779.6286,1814.9855,1708.9149,1814.9855
2001-01-18,1932.8410,1975.2693,1902.1985,1944.6267
2001-01-19,1991.7692,2003.5547,1909.2698,1946.9838
2001-01-22,1899.8413,1909.2698,1838.5561,1909.2698
2001-01-23,1838.5565,1878.6277,1838.5565,1859.7706
2001-01-24,1859.7705,1909.2701,1850.3421,1862.1276
2001-01-25,1864.4848,1895.1274,1862.1276,1878.6276
2001-01-26,1873.9134,1873.9134,1814.9853,1859.7706
2001-01-29,1746.6285,1791.4138,1746.6285,1784.3424
2001-01-30,1796.1282,1840.9135,1793.7711,1838.5564
2001-01-31,1885.6985,1909.2697,1862.1272,1897.4840
2001-02-01,1921.0564,1925.7705,1878.6282,1921.0564
2001-02-02,1944.6267,1951.6981,1930.4840,1946.9838
2001-02-05,1829.1287,1852.6998,1765.4863,1791.4146
2001-02-06,1791.4141,1838.5566,1697.1292,1756.0573
2001-02-07,1720.7011,1765.4866,1720.7011,1744.2725
2001-02-08,1720.7005,1732.4862,1697.1293,1701.8436
2001-02-09,1720.7004,1845.6280,1697.1292,1840.9137
2001-02-12,1840.9137,1840.9137,1840.9137,1840.9137
2001-02-13,1888.0559,1888.0559,1812.6279,1812.6279
2001-02-14,1767.8434,1840.9142,1744.2722,1791.4146
2001-02-15,1850.3425,1885.6993,1838.5568,1885.6993
2001-02-16,1923.4129,1956.4127,1878.6276,1956.4127
2001-02-19,1838.5562,1902.1985,1824.4134,1902.1985
2001-02-20,1925.7707,1944.6278,1906.9138,1939.9135
2001-02-21,1909.2706,1928.1277,1862.1281,1928.1277
2001-02-22,1909.2708,1921.0565,1862.1283,1913.9851
2001-02-23,1911.6272,1968.1982,1909.2701,1954.0554
2001-02-26,1994.1272,1998.8415,1918.6992,1921.0564
2001-02-27,1935.1984,1956.4125,1888.0559,1890.4130
2001-02-28,1909.2709,1965.8418,1831.4857,1932.8420
2001-03-01,1909.2701,1923.4129,1843.2707,1878.6276
2001-03-02,1831.4853,1859.7708,1814.9855,1814.9855
2001-03-05,1767.8424,1850.3417,1767.8424,1824.4133
2001-03-06,1862.1273,1909.2698,1862.1273,1909.2698
2001-03-07,1979.9836,1987.0550,1954.0552,1979.9836
2001-03-08,1970.5555,1970.5555,1928.1272,1958.7698
2001-03-09,1975.2685,1977.6258,1954.0544,1965.8401
2001-03-12,1954.0553,1954.0553,1885.6988,1890.4130
2001-03-13,1789.0575,1836.2000,1770.2004,1791.4146
2001-03-14,1791.4146,1791.4146,1791.4146,1791.4146
2001-03-15,1791.4146,1944.6277,1774.9148,1932.8420
2001-03-16,1909.2711,1932.8423,1857.4144,1857.4144
2001-03-19,1814.9852,1885.6989,1814.9852,1850.3420
2001-03-20,1850.3420,1850.3420,1850.3420,1850.3420
2001-03-21,1826.7711,1965.8415,1826.7711,1935.1990
2001-03-22,1932.8411,1991.7693,1913.9842,1979.9836
2001-03-23,2074.2687,2102.5541,2043.6261,2062.4832
2001-03-26,2182.6964,2300.5525,2140.2682,2300.5525
2001-03-27,2289.9182,2292.2813,2129.2221,2162.3066
2001-03-28,2304.0973,2306.4604,2233.2020,2299.3708
2001-03-29,2245.0182,2245.0182,2193.0282,2197.7546
2001-03-30,2292.2818,2292.2818,2150.4912,2150.4912
2001-04-02,2148.1277,2207.2070,2051.2374,2058.3269
2001-04-03,2081.9597,2126.8601,2015.7906,2110.3179
2001-04-04,2039.4216,2209.5704,2032.3321,2185.9385
2001-04-05,2185.9392,2185.9392,2103.2281,2126.8599
2001-04-06,2242.6544,2245.0177,2150.4905,2178.8486
2001-04-09,2107.9540,2150.4912,2103.2278,2103.2278
2001-04-10,2055.9645,2093.7753,2018.1537,2032.3328
2001-04-11,2063.0541,2145.7653,2055.9645,2126.8599
2001-04-12,2193.0277,2242.6544,2174.1224,2178.8486
2001-04-13,2226.1123,2268.6495,2221.3859,2254.4705
2001-04-16,2268.6499,2268.6499,2178.8491,2181.2124
2001-04-17,2157.5805,2197.7546,2157.5805,2181.2124
2001-04-18,2252.1082,2297.0085,2228.4763,2297.0085
2001-04-19,2415.1676,2486.0629,2365.5409,2476.6101
2001-04-20,2497.8778,2497.8778,2339.5450,2374.9927
2001-04-23,2327.7293,2434.0723,2327.7293,2386.8088
2001-04-24,2327.7294,2431.7092,2292.2817,2431.7092
2001-04-25,2384.4463,2441.1626,2384.4463,2441.1626
2001-04-26,2384.4463,2441.1626,2384.4463,2441.1626
2001-04-27,2457.7042,2464.7937,2382.0825,2462.4304
2001-04-30,2462.4304,2462.4304,2462.4304,2462.4304
2001-05-01,2502.6044,2516.7834,2469.5199,2516.7834
2001-05-02,2528.5996,2545.1418,2500.2415,2528.5996
2001-05-03,2528.5996,2528.5996,2528.5996,2528.5996
2001-05-04,2528.5996,2528.5996,2528.5996,2528.5996
2001-05-07,2481.3355,2578.2258,2481.3355,2578.2258
2001-05-08,2526.2364,2561.6840,2521.5101,2535.6892
2001-05-09,2552.2313,2559.3208,2360.8139,2422.2566
2001-05-10,2280.4662,2304.0979,2157.5809,2242.6553
2001-05-11,2219.0233,2311.1872,2209.5707,2292.2817
2001-05-14,2292.2817,2308.8241,2280.4660,2292.2817
2001-05-15,2285.1921,2292.2816,2235.5654,2268.6499
2001-05-16,2221.3859,2221.3859,2162.3065,2176.4856
2001-05-17,2223.7497,2256.8341,2159.9439,2214.2969
2001-05-18,2223.7485,2240.2907,2159.9428,2174.1218
2001-05-21,2197.7544,2271.0128,2197.7544,2247.3811
2001-05-22,2292.2817,2292.2817,2188.3020,2188.3020
2001-05-23,2174.1230,2235.5655,2174.1230,2214.2969
2001-05-24,2167.0334,2185.9387,2162.3070,2169.3965
2001-05-25,2169.3966,2193.0284,2169.3966,2171.7598
2001-05-28,2183.5763,2183.5763,2126.8601,2138.6760
