Date,Open,High,Low,Close
2000-01-04,1248.7307,1250.9970,1241.9318,1248.7307
2000-01-05,1246.4640,1266.8607,1241.9314,1266.8607
2000-01-06,1289.5237,1289.5237,1246.4641,1246.4641
2000-01-07,1246.4645,1250.9970,1235.1329,1248.7307
2000-01-10,1248.7307,1248.7307,1248.7307,1248.7307
2000-01-11,1239.6655,1246.4644,1212.4700,1226.0677
2000-01-12,1223.8013,1230.6002,1212.4698,1212.4698
2000-01-13,1201.1387,1210.2039,1178.4758,1185.2747
2000-01-14,1185.2739,1185.2739,1158.0783,1178.4750
2000-01-17,1158.0788,1205.6711,1158.0788,1189.8070
2000-01-18,1201.1387,1205.6714,1185.2747,1185.2747
2000-01-19,1187.5403,1187.5403,1153.5458,1173.9425
2000-01-20,1155.8120,1162.6109,1144.4805,1155.8120
2000-01-21,1155.8124,1162.6113,1142.2146,1144.4810
2000-01-24,1139.9489,1155.8131,1139.9489,1149.0142
2000-01-25,1160.3453,1205.6714,1158.0791,1185.2747
2000-01-26,1178.4752,1185.2741,1160.3448,1167.1437
2000-01-27,1164.8779,1164.8779,1144.4812,1160.3452
2000-01-28,1160.3449,1171.6765,1151.2798,1169.4102
2000-01-31,1155.8131,1162.6120,1149.0142,1149.0142
2000-02-01,1151.2799,1151.2799,1142.2146,1144.4810
2000-02-02,1155.8126,1192.0734,1142.2148,1187.5408
2000-02-03,1183.0079,1187.5404,1167.1438,1176.2090
2000-02-04,1178.4750,1192.0728,1173.9423,1178.4750
2000-02-07,1178.4753,1201.1382,1176.2089,1201.1382
2000-02-08,1178.4750,1189.8064,1176.2086,1178.4750
2000-02-09,1176.2091,1189.8068,1167.1438,1169.4102
2000-02-10,1162.6111,1171.6763,1155.8122,1158.0785
2000-02-11,1158.0785,1158.0785,1158.0785,1158.0785
2000-02-14,1155.8120,1158.0783,1139.9479,1155.8120
2000-02-15,1142.2144,1155.8122,1119.5514,1139.9481
2000-02-16,1117.2850,1128.6165,1096.8883,1101.4209
2000-02-17,1099.1549,1169.4102,1096.8886,1169.4102
2000-02-18,1105.9536,1108.2200,1078.7581,1090.0896
2000-02-21,1074.2251,1078.7577,1013.0351,1013.0351
2000-02-22,1006.2367,1013.0356,974.5085,976.7748
2000-02-23,1056.0952,1130.8831,1019.8344,1087.8234
2000-02-24,1087.8237,1119.5519,1087.8237,1103.6879
2000-02-25,1133.1494,1144.4810,1128.6168,1144.4810
2000-02-28,1133.1495,1144.4810,1115.0191,1121.8180
2000-02-29,1133.1490,1137.6817,1115.0186,1124.0839
2000-03-01,1135.4153,1135.4153,1099.1545,1124.0839
2000-03-02,1133.1489,1137.6816,1115.0185,1128.6163
2000-03-03,1117.2854,1130.8832,1108.2202,1108.2202
2000-03-06,1119.5516,1135.4157,1119.5516,1126.3505
2000-03-07,1130.8831,1169.4102,1126.3505,1169.4102
2000-03-08,1167.1438,1223.8013,1146.7471,1212.4698
2000-03-09,1194.3393,1201.1382,1160.3448,1201.1382
2000-03-10,1133.1492,1167.1436,1110.4862,1133.1492
2000-03-13,1110.4864,1124.0842,1065.1604,1092.3560
2000-03-14,1115.0188,1155.8122,1092.3558,1133.1492
2000-03-15,1065.1604,1090.0897,1022.1008,1076.4919
2000-03-16,1076.4918,1142.2144,1076.4918,1139.9481
2000-03-17,1155.8125,1155.8125,1108.2202,1121.8180
2000-03-20,1121.8180,1121.8180,1121.8180,1121.8180
2000-03-21,1110.4865,1117.2854,1051.5627,1060.6279
2000-03-22,1060.6278,1092.3560,1060.6278,1092.3560
2000-03-23,1081.0242,1105.9535,1074.2253,1101.4209
2000-03-24,1110.4861,1115.0187,1067.4264,1101.4209
2000-03-27,1133.1489,1133.1489,1110.4860,1112.7522
2000-03-28,1138.9485,1241.4538,1138.9485,1220.9528
2000-03-29,1220.9525,1234.6199,1184.5062,1230.0641
2000-03-30,1207.2852,1207.2852,1125.2809,1127.5588
2000-03-31,1184.5061,1230.0640,1175.3945,1211.8408
2000-04-03,1211.8412,1300.6791,1202.7296,1293.8455
2000-04-04,1339.4037,1366.7384,1316.6247,1334.8479
2000-04-05,1289.2896,1332.5697,1275.6222,1296.1233
2000-04-06,1293.8454,1293.8454,1223.2306,1271.0664
2000-04-07,1248.2872,1266.5105,1227.7862,1230.0641
2000-04-10,1227.7869,1236.8985,1218.6753,1227.7869
2000-04-11,1209.5631,1218.6747,1202.7294,1205.0073
2000-04-12,1207.2854,1255.1213,1207.2854,1243.7318
2000-04-13,1220.9526,1275.6222,1214.1190,1271.0664
2000-04-14,1264.2327,1264.2327,1234.6200,1252.8433
2000-04-17,1259.6771,1334.8477,1209.5634,1328.0140
2000-04-18,1328.0142,1350.7931,1300.6794,1334.8479
2000-04-19,1357.6262,1362.1821,1330.2915,1355.3484
2000-04-20,1353.0705,1364.4600,1341.6811,1362.1821
2000-04-21,1359.9043,1405.4622,1359.9043,1387.2390
2000-04-24,1346.2368,1380.4053,1346.2368,1362.1821
